SUP_ID;STA_NM_ANFR;NAT_ID;COR_NB_DG_LAT;COR_NB_MN_LAT;COR_NB_SC_LAT;COR_CD_NS_LAT;COR_NB_DG_LON;COR_NB_MN_LON;COR_NB_SC_LON;COR_CD_EW_LON;SUP_NM_HAUT;TPO_ID;ADR_LB_LIEU;ADR_LB_ADD1;ADR_LB_ADD2;ADR_LB_ADD3;ADR_NM_CP;COM_CD_INSEE
3003687;0342750885;26;43;39;18;N;3;52;16;E;43,3;4;ROND POINT DE GIRAC;921 BD SZ LAURIOL;;;34830;34077
2972299;0132701639;38;43;31;42;N;5;26;58;E;14;22;;8 RUE DES BAGNIERS;;;13100;13001
2980027;0260220264;48;45;5;0;N;4;54;34;E;25;21;VEAUGRAND;Près de la Route de Veaugrand;bois du Fourmat;;26600;26179
2980027;0262290406;48;45;5;0;N;4;54;34;E;25;21;VEAUGRAND;Près de la Route de Veaugrand;bois du Fourmat;;26600;26179
2980027;0260990414;48;45;5;0;N;4;54;34;E;25;21;VEAUGRAND;Près de la Route de Veaugrand;bois du Fourmat;;26600;26179
2964676;0760990524;17;49;28;9;N;1;8;27;E;16,5;9;DOMAINE DU CHAPITRE;4B rue des Camélias;;;76420;76095
3003986;0300990436;48;43;52;17;N;4;21;33;E;19;74;les Pastourette;Chemin des Rondes;;;30000;30189
3003986;0302290282;48;43;52;17;N;4;21;33;E;19;74;les Pastourette;Chemin des Rondes;;;30000;30189
3054921;0012290491;23;46;11;21;N;5;34;29;E;36;74;;Impasse 13 Rue de Croze;;;01460;01265
2972156;0830990588;17;43;9;30;N;5;43;33;E;24,4;29;LE JAS DES AMANDIERS;2810 route de Bandol;RD 559;;83270;83112
2993325;0162290091;26;45;38;44;N;0;6;40;E;24;74;CITE BASSEAU;RUE DU CHENE;chem de la grande combe;;16470;16341
2993325;0160990412;26;45;38;44;N;0;6;40;E;24;74;CITE BASSEAU;RUE DU CHENE;chem de la grande combe;;16470;16341
3036476;0620990492;23;50;24;45;N;2;47;24;E;42;75;;RUE FABRE D EGLANTINE;CENTRE DE TIR A L ARC;;62800;62510
3036476;0622750912;23;50;24;45;N;2;47;24;E;42;75;;RUE FABRE D EGLANTINE;CENTRE DE TIR A L ARC;;62800;62510
3028008;0812700413;23;43;28;16;N;2;6;3;E;42;27;les pradelles;D85 Route de Dourgne;;;81110;81237
3028008;0812290306;23;43;28;16;N;2;6;3;E;42;27;les pradelles;D85 Route de Dourgne;;;81110;81237
3028008;0810990452;23;43;28;16;N;2;6;3;E;42;27;les pradelles;D85 Route de Dourgne;;;81110;81237
3028008;0812750356;23;43;28;16;N;2;6;3;E;42;27;les pradelles;D85 Route de Dourgne;;;81110;81237
3003503;0342750887;38;43;40;24;N;4;8;28;E;19;9;;120 chemin des tulipes;;;34400;34145
3003503;0342700826;38;43;40;24;N;4;8;28;E;19;9;;120 chemin des tulipes;;;34400;34145
3003503;0340990049;38;43;40;24;N;4;8;28;E;19;9;;120 chemin des tulipes;;;34400;34145
2993203;0012290485;23;46;9;39;N;5;54;33;E;24,2;74;La Craz Farges;Route D884;;;01550;01158
3086047;9872015163;12;9;48;25;S;139;2;9;W;3;47;POINTE CALEDO;Site METEO France;RT 410;ATUONA;98741;98723
2996313;0490990499;23;47;27;44;N;0;37;53;W;39;42;LES CROIX NEUVES;Avenue de la Fontaine;;;49070;49020
3062584;0340990516;23;43;39;29;N;4;6;31;E;25,6;42;Les Chenevieres;CHEMIN CAMIN DOU VIRE VIRE;;;34400;34272
3050403;02A0990386;38;41;54;31;N;8;39;28;E;24,2;9;;3830 Route des Sanguinaires;RESIDENCE LES CALANQUES;;20000;2A004
3100282;0752752674;17;48;53;39;N;2;18;43;E;30;28;;8 BOULEVARD BERTHIER;;;75017;75117
3100282;0750991163;17;48;53;39;N;2;18;43;E;30;28;;8 BOULEVARD BERTHIER;;;75017;75117
3013438;0022750425;23;49;4;37;N;3;23;58;E;32;32;LA SACERIE;AVENUE DE SOISSONS D1;;;02400;02781
3013438;0022700424;23;49;4;37;N;3;23;58;E;32;32;LA SACERIE;AVENUE DE SOISSONS D1;;;02400;02781
3013438;0020990308;23;49;4;37;N;3;23;58;E;32;32;LA SACERIE;AVENUE DE SOISSONS D1;;;02400;02781
3071329;0830990637;48;43;12;13;N;5;48;22;E;21;68;REGAYET;695 Chemin des Oliviers;;;83330;83016
3071329;0832750997;48;43;12;13;N;5;48;22;E;21;68;REGAYET;695 Chemin des Oliviers;;;83330;83016
3071329;0832701027;48;43;12;13;N;5;48;22;E;21;68;REGAYET;695 Chemin des Oliviers;;;83330;83016
3021878;0260600054;11;44;41;10;N;5;4;45;E;9;29;Puyjovent;;;;26400;26234
3091135;0312751056;23;43;30;40;N;1;20;6;E;36,3;68;Paucheville;CHEMIN DE LA SAUDRUNE;;;31270;31203
3018170;0492290489;23;47;40;54;N;0;48;21;W;43,9;42;LA BODARDIERE;proche route de la riviere turbon;;;49500;49331
3018170;0492700550;23;47;40;54;N;0;48;21;W;43,9;42;LA BODARDIERE;proche route de la riviere turbon;;;49500;49331
3018170;0490990502;23;47;40;54;N;0;48;21;W;43,9;42;LA BODARDIERE;proche route de la riviere turbon;;;49500;49331
3018170;0492750593;23;47;40;54;N;0;48;21;W;43,9;42;LA BODARDIERE;proche route de la riviere turbon;;;49500;49331
3070241;0332751195;48;44;42;51;N;1;3;36;W;25;76;;3 AVENUE DE LA REPUBLIQUE D3;;;33138;33229
3070241;0330990715;48;44;42;51;N;1;3;36;W;25;76;;3 AVENUE DE LA REPUBLIQUE D3;;;33138;33229
3070241;0332700940;48;44;42;51;N;1;3;36;W;25;76;;3 AVENUE DE LA REPUBLIQUE D3;;;33138;33229
3071333;0042290235;23;44;27;27;N;6;44;26;E;24;74;LES LAUZES;D29 Route de Sainte Anne;;;04530;04062
3071333;0042750336;23;44;27;27;N;6;44;26;E;24;74;LES LAUZES;D29 Route de Sainte Anne;;;04530;04062
3071333;0040220222;23;44;27;27;N;6;44;26;E;24;74;LES LAUZES;D29 Route de Sainte Anne;;;04530;04062
3071333;0042700326;23;44;27;27;N;6;44;26;E;24;74;LES LAUZES;D29 Route de Sainte Anne;;;04530;04062
2976228;9872040501;23;17;31;34;S;149;33;1;W;20;64;;RUE DU TAAONE;PARC AORAI;;98716;98736
2989404;0932751465;38;48;53;19;N;2;29;39;E;37;9;;89 RUE DE LA FOSSE AUX BERGERS;;;93250;93077
2989404;0932290277;38;48;53;19;N;2;29;39;E;37;9;;89 RUE DE LA FOSSE AUX BERGERS;;;93250;93077
2964060;0132751542;26;43;26;53;N;5;38;0;E;26,6;68;LA PEYRELLE;CHEMIN DU PUITS DE LAURIS;STADE MUNICIPAL;;13790;13072
2974343;0772290702;48;49;0;43;N;2;58;34;E;32;74;;RUE DU GUE;;;77440;77126
2974343;0770990555;48;49;0;43;N;2;58;34;E;32;74;;RUE DU GUE;;;77440;77126
3009559;0062290944;24;43;45;21;N;7;26;46;E;12;21;;1934 Avenue du Senet;Service Technique;;06190;06104
2981144;0052700312;23;44;30;46;N;6;9;51;E;33;65;Les Fonts Claires;Impasse des fonts claires;;;05130;05140
2981144;0052750243;23;44;30;46;N;6;9;51;E;33;65;Les Fonts Claires;Impasse des fonts claires;;;05130;05140
2956839;0612290166;23;48;25;4;N;0;1;51;W;32;32;BEAUCAIRE;PROCHE RUE DU SAPIN VERT;D520;;61420;61165
2956839;0610990364;23;48;25;4;N;0;1;51;W;32;32;BEAUCAIRE;PROCHE RUE DU SAPIN VERT;D520;;61420;61165
2999095;0330990657;23;44;45;31;N;0;40;6;W;42;74;Guitayne Nord;17 Rue Pre Meunier;ZA du Courneau;;33610;33090
2999095;0332290626;23;44;45;31;N;0;40;6;W;42;74;Guitayne Nord;17 Rue Pre Meunier;ZA du Courneau;;33610;33090
3032847;0782751047;23;48;57;54;N;2;3;26;E;24;68;LES BAUCHES;5 R DES MARAÎCHERS;;;78260;78005
3032847;0782700727;23;48;57;54;N;2;3;26;E;24;68;LES BAUCHES;5 R DES MARAÎCHERS;;;78260;78005
3039087;0750990220;38;48;51;26;N;2;21;20;E;29,9;28;;4 RUE DE LA VERRERIE;;;75004;75104
3039087;0752703364;38;48;51;26;N;2;21;20;E;29,9;28;;4 RUE DE LA VERRERIE;;;75004;75104
3080621;0640990509;23;43;28;26;N;0;12;58;W;42;27;ESLOUS;CHEMIN DE CAZALEZ;;;64350;64311
3080621;0642750540;23;43;28;26;N;0;12;58;W;42;27;ESLOUS;CHEMIN DE CAZALEZ;;;64350;64311
3080621;0642290458;23;43;28;26;N;0;12;58;W;42;27;ESLOUS;CHEMIN DE CAZALEZ;;;64350;64311
3080621;0642700517;23;43;28;26;N;0;12;58;W;42;27;ESLOUS;CHEMIN DE CAZALEZ;;;64350;64311
2989599;0590990867;26;50;43;35;N;2;43;56;E;25,5;42;;2110 RTE DE LA BLANCHE MAISON;;;59270;59043
3080657;0592701283;23;50;58;20;N;2;24;56;E;36;27;;9B Rte de Watten;;;59380;59082
3080657;0592751610;23;50;58;20;N;2;24;56;E;36;27;;9B Rte de Watten;;;59380;59082
2989667;0782700713;38;48;49;49;N;1;56;19;E;16,2;9;;2 Rue du Vieux Moulin;;;78370;78490
3062107;0012750633;38;46;15;5;N;5;39;15;E;20,1;28;;10 CHEM DE L'ORME;;;01100;01283
3062107;0012700556;38;46;15;5;N;5;39;15;E;20,1;28;;10 CHEM DE L'ORME;;;01100;01283
2989804;0292750653;23;48;7;25;N;4;5;9;W;24;74;Leindu;705-665 Voie Romaine;;;29180;29229
2989804;0290990491;23;48;7;25;N;4;5;9;W;24;74;Leindu;705-665 Voie Romaine;;;29180;29229
2989804;0292290564;23;48;7;25;N;4;5;9;W;24;74;Leindu;705-665 Voie Romaine;;;29180;29229
2989804;0292700618;23;48;7;25;N;4;5;9;W;24;74;Leindu;705-665 Voie Romaine;;;29180;29229
3066583;0842750503;23;44;7;1;N;4;46;27;E;30;4;;LE CHEMIN D'ORANGE;PROCHE DEPARTEMENTALE 17;;84860;84027
3008257;0172750425;23;45;47;11;N;0;38;12;W;36,2;72;LES COINDRIES;Chemin du cimetière;;;17100;17073
3008257;0172700513;23;45;47;11;N;0;38;12;W;36,2;72;LES COINDRIES;Chemin du cimetière;;;17100;17073
3096849;0312751058;38;43;36;3;N;1;27;14;E;22,5;9;;5 RUE RIQUET;;;31000;31555
2976120;0752703261;38;48;52;2;N;2;19;18;E;20;2;;6  PLACE DE LA CONCORDE;Automobile Club de France;;75008;75108
3039875;0800990524;23;49;38;20;N;2;45;1;E;36;42;;1 sentier de Beauvais;;;80700;80759
3024244;0060031703;23;44;3;3;N;6;56;36;E;7;6;;CIME DE RATON;;;06470;06016
3024244;0062050111;23;44;3;3;N;6;56;36;E;7;6;;CIME DE RATON;;;06470;06016
3018877;0892700547;17;47;47;30;N;3;33;58;E;18;9;;1 PLACE DE L'ARQUEBUSE;Agence FT;;89290;89024
3018877;0892290092;17;47;47;30;N;3;33;58;E;18;9;;1 PLACE DE L'ARQUEBUSE;Agence FT;;89290;89024
3018877;0892750584;17;47;47;30;N;3;33;58;E;18;9;;1 PLACE DE L'ARQUEBUSE;Agence FT;;89290;89024
2986207;0762290673;26;49;34;46;N;0;29;10;E;24;74;FERMES DE LA FONTAINE;38A Rue du Réservoir;;;76210;76114
2976203;0242700512;23;44;55;16;N;0;23;9;E;24,2;74;;Route de Belair;VC n°206 de Saint Georges de blancaneix à Lunas;;24130;24246
2976203;0242290402;23;44;55;16;N;0;23;9;E;24,2;74;;Route de Belair;VC n°206 de Saint Georges de blancaneix à Lunas;;24130;24246
2976203;0242750500;23;44;55;16;N;0;23;9;E;24,2;74;;Route de Belair;VC n°206 de Saint Georges de blancaneix à Lunas;;24130;24246
2976203;0240220185;23;44;55;16;N;0;23;9;E;24,2;74;;Route de Belair;VC n°206 de Saint Georges de blancaneix à Lunas;;24130;24246
2976203;0240990495;23;44;55;16;N;0;23;9;E;24,2;74;;Route de Belair;VC n°206 de Saint Georges de blancaneix à Lunas;;24130;24246
2965125;0750991104;17;48;50;43;N;2;22;53;E;32,1;9;;135 RUE DE CHARENTON;;;75012;75112
3108406;0050600085;17;44;52;13;N;6;37;41;E;57;46;;Impasse de l'Orée du Bois;Centre Montagne;;05100;05183
3098630;0342750913;38;43;38;0;N;3;53;57;E;12;9;;12 R JULES FERRY;;;34170;34057
2965314;0132701621;38;43;29;6;N;5;25;11;E;16,2;9;;52 bis Route Ancienne Route Nationale 8;;;13080;13001
3022480;0862750366;48;46;35;14;N;0;20;39;E;20;73;;23 BIS RUE GUILLAUME VII LE TROUBADOUR;;;86000;86194
3022480;0862700418;48;46;35;14;N;0;20;39;E;20;73;;23 BIS RUE GUILLAUME VII LE TROUBADOUR;;;86000;86194
2984229;0542700513;23;48;41;49;N;5;54;47;E;42;27;;580 RUE DU CHATEAU D EAU;Pont Saint André;;54200;54528
2984229;0542750569;23;48;41;49;N;5;54;47;E;42;27;;580 RUE DU CHATEAU D EAU;Pont Saint André;;54200;54528
2984269;0752703276;38;48;52;33;N;2;18;50;E;23;9;;3 AVENUE DE MESSINE;;;75008;75108
3078231;0770990578;48;48;36;7;N;2;33;37;E;26,5;42;;Rue des Manouvriers;;;77176;77445
3043604;0260990442;23;44;30;43;N;4;47;3;E;36,4;32;CHAMPAGNOLE;CHEMIN DE CHAMPAGNOL;;;26780;26005
3043604;0262700538;23;44;30;43;N;4;47;3;E;36,4;32;CHAMPAGNOLE;CHEMIN DE CHAMPAGNOL;;;26780;26005
3043604;0262750509;23;44;30;43;N;4;47;3;E;36,4;32;CHAMPAGNOLE;CHEMIN DE CHAMPAGNOL;;;26780;26005
3052711;0932703810;10;48;53;35;N;2;24;51;E;0;45;Métro EGLISE DE PANTIN;Avenue Jean Lolive;Metro L5;;93500;93055
3023074;0392290267;23;46;25;23;N;6;0;39;E;30;21;LE BOULU;;;;39310;39275
3035717;0512750297;38;49;16;45;N;4;1;11;E;22;9;;10 Rue Raymond Poincaré;;;51100;51454
3035717;0512700518;38;49;16;45;N;4;1;11;E;22;9;;10 Rue Raymond Poincaré;;;51100;51454
3075336;0672290631;23;48;41;55;N;7;53;3;E;35,7;74;Widsal;près du chemin du Widsal;;;67760;67151
3078323;0802700422;23;49;54;54;N;1;52;30;E;36;72;BOIS D ETREJUST;Rue d'Avesnes;;;80140;80297
3128060;0752752993;38;48;49;37;N;2;22;28;E;26,5;28;;31 R CANTAGREL;;;75013;75113
3129454;0682750511;23;47;37;53;N;7;3;13;E;36;32;METAYEU - Pré Comtesse de Toul;Impasse du chemin de fer;;;68210;68192
3129454;0682700444;23;47;37;53;N;7;3;13;E;36;32;METAYEU - Pré Comtesse de Toul;Impasse du chemin de fer;;;68210;68192
3130252;0080030246;4;49;32;58;N;4;55;26;E;28;34;Le Moulin à Vent;rue du 15 Mai 1940;chateau d'eau;;08390;08430
3130252;0080034031;4;49;32;58;N;4;55;26;E;28;34;Le Moulin à Vent;rue du 15 Mai 1940;chateau d'eau;;08390;08430
3128109;0030034146;17;46;32;24;N;3;42;12;E;10;29;CITE DE SEPT FONS;ZA CITE DE SEPT FONS;USINE STELLANTIS ;;03290;03102
3128109;0030034147;17;46;32;24;N;3;42;12;E;10;29;CITE DE SEPT FONS;ZA CITE DE SEPT FONS;USINE STELLANTIS ;;03290;03102
3122707;0690990790;26;45;47;52;N;4;56;15;E;30;74;;che de la bletta;;;69120;69256
3122707;0692290316;26;45;47;52;N;4;56;15;E;30;74;;che de la bletta;;;69120;69256
3113354;0750990590;38;48;50;6;N;2;23;54;E;32,4;9;;60 - 62 RUE DE WATTIGNIES;;;75012;75112
3113354;0752752979;38;48;50;6;N;2;23;54;E;32,4;9;;60 - 62 RUE DE WATTIGNIES;;;75012;75112
3114720;0480990368;23;44;14;17;N;3;42;27;E;24,3;42;;BOIS DE SALTET;;;48400;48019
3119135;0332751209;23;44;48;47;N;0;29;14;W;31;68;Roqueys;5 ALLEE BOSC;;;33360;33099
3113201;0592751621;23;50;10;20;N;3;25;30;E;36,6;72;LE MOULIN;PROCHE DE RUE DU MOULIN DE BOIS;;;59214;59485
3113201;0592701289;23;50;10;20;N;3;25;30;E;36,6;72;LE MOULIN;PROCHE DE RUE DU MOULIN DE BOIS;;;59214;59485
3116818;0690990788;17;45;44;53;N;4;50;39;E;29,9;9;;3 RUE MARC BLOCH;;;69007;69387
3118334;0622290853;23;50;16;58;N;2;59;29;E;35,8;21;;Rue du Pont;;;62156;62317
3114219;0590990999;26;51;1;16;N;2;12;4;E;37;74;;ROUTE DES DUNES;;;59279;59359
3114219;0592291081;26;51;1;16;N;2;12;4;E;37;74;;ROUTE DES DUNES;;;59279;59359
3118078;0462750281;23;44;24;24;N;1;23;4;E;30,8;32;PECH DEL NOUYE;Chemin rural de Trespoux à piot;;;46090;46322
3118078;0462700314;23;44;24;24;N;1;23;4;E;30,8;32;PECH DEL NOUYE;Chemin rural de Trespoux à piot;;;46090;46322
3124777;0822750198;23;44;4;25;N;1;29;51;E;42;27;L'Usclade;Chemin des Courounets;;;82800;82134
3124777;0822700315;23;44;4;25;N;1;29;51;E;42;27;L'Usclade;Chemin des Courounets;;;82800;82134
3112633;0752293025;38;48;51;37;N;2;21;12;E;35,3;34;;2, rue Beaubourg;;;75004;75104
3112633;0752703264;38;48;51;37;N;2;21;12;E;35,3;34;;2, rue Beaubourg;;;75004;75104
3124231;0442700766;23;47;37;43;N;2;3;32;W;56,5;4;LES BAUCHES - PEX TOTEM;CHEM DE L'AFFEAGEMENT;;;44460;44185
3124231;0442750880;23;47;37;43;N;2;3;32;W;56,5;4;LES BAUCHES - PEX TOTEM;CHEM DE L'AFFEAGEMENT;;;44460;44185
3119764;0650990405;26;43;5;55;N;0;2;6;W;22,8;68;SAINT JOSEPH;Rue des Arrious;;;65100;65286
3126890;0030034190;17;46;15;22;N;3;16;59;E;32;29;;Les Bouillots;;;03500;03018
3126921;0060034477;17;43;33;5;N;6;55;24;E;12;34;;Route de Tanneron;;;06210;06079
3130094;0192750311;23;45;35;58;N;1;58;34;E;42,5;4;AUX CHAMPS;216 COUDERT;;;19170;19160
3255428;0132291210;23;43;25;58;N;5;23;41;E;25;30;LE COLLET ROUGE;AIRE DE SERVICE DES CHABAUDS (A51);;;13320;13015
3178212;0600220130;23;49;26;54;N;2;15;14;E;36;74;;RUE COULANGUE;;;60510;60230
3178212;0602290507;23;49;26;54;N;2;15;14;E;36;74;;RUE COULANGUE;;;60510;60230
3142820;02B0990353;23;42;35;24;N;9;2;25;E;24,5;74;PALASCA;PROCHE ROUTE DE PALASCA;;;20226;2B199
3146766;0662750434;23;42;46;15;N;2;33;51;E;30,3;27;SERRAT DEL CABRIDADOU;Proche de Rue des Bordes;;;66720;66092
3146766;0660990409;23;42;46;15;N;2;33;51;E;30,3;27;SERRAT DEL CABRIDADOU;Proche de Rue des Bordes;;;66720;66092
3146766;0662700535;23;42;46;15;N;2;33;51;E;30,3;27;SERRAT DEL CABRIDADOU;Proche de Rue des Bordes;;;66720;66092
3146766;0662290418;23;42;46;15;N;2;33;51;E;30,3;27;SERRAT DEL CABRIDADOU;Proche de Rue des Bordes;;;66720;66092
3144991;0602700642;23;49;22;28;N;2;29;46;E;42,3;72;LA BRIQUETERIE;ROUTE DE LA JACQUERIE;;;60840;60464
3144991;0602750698;23;49;22;28;N;2;29;46;E;42,3;72;LA BRIQUETERIE;ROUTE DE LA JACQUERIE;;;60840;60464
3147700;0600990529;23;49;12;10;N;1;55;17;E;42;32;ARRET DE LA VILLETERTRE;ROUTE DE LA CENSIVE;;;60240;60356
3137669;0410990315;23;47;31;46;N;2;1;47;E;36,4;75;;Route du Four à chaux;;;41600;41161
3180201;0032750410;23;46;20;15;N;2;36;35;E;18,3;4;;9 R MADAME DE STAEL;;;03100;03185
3180201;0032700447;23;46;20;15;N;2;36;35;E;18,3;4;;9 R MADAME DE STAEL;;;03100;03185
3149410;0562750560;23;47;55;18;N;2;17;22;W;24;68;LES GAUBUS;ZA du Charbon Blanc;;;56800;56006
3149410;0562700535;23;47;55;18;N;2;17;22;W;24;68;LES GAUBUS;ZA du Charbon Blanc;;;56800;56006
3171647;0590990843;38;50;36;44;N;2;59;54;E;21,5;28;;1-5 rue Édouard Lalo;;;59320;59286
3192875;9720980220;23;14;34;11;N;60;52;56;W;25;73;MORNE DUNOYER;QUARTIER ENSFELDER;;;97280;97232
3192875;9723370220;23;14;34;11;N;60;52;56;W;25;73;MORNE DUNOYER;QUARTIER ENSFELDER;;;97280;97232
3192875;9723380220;23;14;34;11;N;60;52;56;W;25;73;MORNE DUNOYER;QUARTIER ENSFELDER;;;97280;97232
3201836;0090600048;17;42;57;59;N;1;36;27;E;13;46;;7 rue de l'Horloge;Maison paroissiale Sainte-Marthe;;09000;09122
3218069;0392700347;23;46;54;57;N;5;47;26;E;42,5;27;La colombiere;Chemin de champaillon;;;39600;39355
3218069;0392750330;23;46;54;57;N;5;47;26;E;42,5;27;La colombiere;Chemin de champaillon;;;39600;39355
3218069;0392290294;23;46;54;57;N;5;47;26;E;42,5;27;La colombiere;Chemin de champaillon;;;39600;39355
3161562;0802290434;23;50;1;7;N;2;50;1;E;42;27;PLAINE DE GINCHY;D20 de Pozières à Péronne - Chemin du Roy;Rue de Guillemont;;80360;80401
3161562;0802700437;23;50;1;7;N;2;50;1;E;42;27;PLAINE DE GINCHY;D20 de Pozières à Péronne - Chemin du Roy;Rue de Guillemont;;80360;80401
3161562;0802750424;23;50;1;7;N;2;50;1;E;42;27;PLAINE DE GINCHY;D20 de Pozières à Péronne - Chemin du Roy;Rue de Guillemont;;80360;80401
3217945;0112700546;23;43;21;57;N;2;7;14;E;30,3;27;Métairie de Borio?s Nord;Chemin de service;;;11310;11428
3217945;0112290463;23;43;21;57;N;2;7;14;E;30,3;27;Métairie de Borio?s Nord;Chemin de service;;;11310;11428
3217945;0112750503;23;43;21;57;N;2;7;14;E;30,3;27;Métairie de Borio?s Nord;Chemin de service;;;11310;11428
3218279;0192290251;23;45;41;50;N;2;27;52;E;24,8;74;LE FAUCOUNEIX;D77;;;19340;19083
3218279;0190220114;23;45;41;50;N;2;27;52;E;24,8;74;LE FAUCOUNEIX;D77;;;19340;19083
3217300;0812290078;26;43;55;50;N;2;10;42;E;32,1;74;;1/3 Rue Jean Rostand;;;81000;81004
3217300;0810990465;26;43;55;50;N;2;10;42;E;32,1;74;;1/3 Rue Jean Rostand;;;81000;81004
3132214;0722700543;23;48;1;7;N;0;15;42;E;30;27;Les guerches;Route du Charot;;;72530;72386
3132288;0712700545;23;46;43;7;N;4;31;30;E;42;32;Montsarin;Route D28;;;71210;71436
3132288;0712750554;23;46;43;7;N;4;31;30;E;42;32;Montsarin;Route D28;;;71210;71436
3134248;0622290854;23;50;24;45;N;2;43;46;E;38;75;;ROUTE D ARRAS D937;;;62160;62019
3134248;0620990541;23;50;24;45;N;2;43;46;E;38;75;;ROUTE D ARRAS D937;;;62160;62019
3255639;0922751239;9;48;54;59;N;2;17;41;E;4;45;METRO L13 GABRIEL PERI;21 RUE DES BAS;;;92600;92004
3188653;0262750533;23;44;18;49;N;5;14;20;E;10,2;68;L'HUBAC;;;;26110;26269
3263057;0382700800;23;45;18;46;N;5;29;26;E;24,5;27;LES BALMES;CHEMIN DE BOURRETIERE;;;38210;38517
3204852;0122750587;23;43;54;55;N;2;38;19;E;18,5;4;MONTCAND;CHEMIN DE RIEUTORT;;;12550;12141
3206476;0132751615;38;43;17;39;N;5;26;4;E;45,7;9;LA GROGNARDE;2-4 SQ BERTHIER;;;13011;13211
3206304;0660990412;38;42;41;49;N;2;52;14;E;19,5;28;;27 rue Roland Garros;;;66000;66136
3164745;0642290434;26;42;57;5;N;0;20;21;W;12;74;Gourette;Bézou;Restaurant Le Cairn;;64440;64204
3164745;0640220274;26;42;57;5;N;0;20;21;W;12;74;Gourette;Bézou;Restaurant Le Cairn;;64440;64204
3202519;0302750671;23;44;5;56;N;4;4;50;E;24,5;73;;12 CHEMIN DU SERRE DU LEVREAU;;;30100;30007
3202519;0302700771;23;44;5;56;N;4;4;50;E;24,5;73;;12 CHEMIN DU SERRE DU LEVREAU;;;30100;30007
3168345;0380650304;42;44;57;40;N;6;10;33;E;13;34;les Prés;Pré Clôt;;;38520;38375
3168345;0380650301;42;44;57;40;N;6;10;33;E;13;34;les Prés;Pré Clôt;;;38520;38375
3168345;0380650303;42;44;57;40;N;6;10;33;E;13;34;les Prés;Pré Clôt;;;38520;38375
3168345;0380650300;42;44;57;40;N;6;10;33;E;13;34;les Prés;Pré Clôt;;;38520;38375
3168345;0380650302;42;44;57;40;N;6;10;33;E;13;34;les Prés;Pré Clôt;;;38520;38375
3189136;9720600158;4;14;31;4;N;61;4;0;W;20;46;Morne Bigot;;Château d'eau;;97217;97202
3144227;0442750884;23;47;29;30;N;1;15;1;W;24,1;68;LES CHAMPS DE LA HAIE CHAPEAU;LA HAIE CHAPEAU;;;44440;44118
3144227;0442700767;23;47;29;30;N;1;15;1;W;24,1;68;LES CHAMPS DE LA HAIE CHAPEAU;LA HAIE CHAPEAU;;;44440;44118
3155596;0912752920;17;48;42;57;N;2;26;10;E;13,5;9;;1 RUE DE LA PORTE ECLUSE;;;91270;91657
3133257;0950990371;17;49;0;27;N;2;32;17;E;38,9;29;;rue du grand rond;;;95700;95527
3133257;0952750678;17;49;0;27;N;2;32;17;E;38,9;29;;rue du grand rond;;;95700;95527
3194859;0090990112;26;42;59;40;N;1;36;41;E;40;68;Camon;1 Chemin de la Prado;Stade René FERRE;;09000;09329
3194859;0092700322;26;42;59;40;N;1;36;41;E;40;68;Camon;1 Chemin de la Prado;Stade René FERRE;;09000;09329
3194859;0092750251;26;42;59;40;N;1;36;41;E;40;68;Camon;1 Chemin de la Prado;Stade René FERRE;;09000;09329
3248335;0922751238;9;48;49;27;N;2;16;23;E;1;45;Metro L12;64 R DU GENERAL LECLERC - MAIRIE D'ISSY L12;;;92130;92040
3142778;0180600056;4;46;56;26;N;2;48;35;E;35;34;Ourouer les Bourdelins;Route du Château d'eau;;;18350;18080
3217819;0152290250;23;45;19;27;N;2;34;40;E;30,4;74;Le travers-Est;Impasse des Mésanges;;;15240;15128
3190467;0422750600;23;45;23;57;N;4;40;50;E;25;68;LES BERNANCHES;chem des Jarries;;;42520;42191
3190467;0422700669;23;45;23;57;N;4;40;50;E;25;68;LES BERNANCHES;chem des Jarries;;;42520;42191
3132246;0782290669;23;49;0;37;N;1;58;22;E;30;68;;29 Chemin des Valences;;;78740;78638
3132246;0782751064;23;49;0;37;N;1;58;22;E;30;68;;29 Chemin des Valences;;;78740;78638
3161521;0380990629;38;45;10;35;N;5;44;30;E;46,1;28;;1 rue du 140eme RIA;;;38000;38185
3131001;0692751684;17;45;43;35;N;4;49;34;E;15,3;9;;50 AVENUE TONY GARNIER;;;69007;69387
3142194;0012700571;23;45;55;14;N;5;17;39;E;24,5;68;;LES COLOMBETTES;;;01150;01213
3142194;0012750663;23;45;55;14;N;5;17;39;E;24,5;68;;LES COLOMBETTES;;;01150;01213
3135914;0342750929;38;43;41;26;N;3;52;17;E;12,4;9;;385 AVENUE LES BARONNES;;;34730;34217
3136529;0262700579;10;44;40;57;N;4;56;7;E;11;24;Les Plantiers;VIADUC DE LA GRÉNETTE LIGNE TGV;D113;;26400;26277
3169008;0792290282;23;46;56;13;N;0;4;39;W;35,7;74;Noyer de la butte Route Noizé;Rue des combes;;;79100;79196
3202609;0860990472;26;46;34;53;N;0;22;37;E;31,5;42;;11 Rue Salvador Allende;;;86000;86194
3204182;0692751705;23;45;53;52;N;4;32;37;E;18,5;68;CHAPLAY;CHEM DE LA CHARME;;;69490;69173
